season,week,team,player_id,opponent,zone_score,predicted_tier,actual_tds,hit
2025,7,NYJ,00-0033943,CAR,20.5,Fade,0.0,False
2025,7,CIN,00-0035100,PIT,20.5,Fade,0.0,False
2025,7,NE,00-0033555,TEN,20.4,Fade,0.0,False
2025,7,DEN,00-0038783,NYG,20.3,Fade,0.0,False
2025,7,NYG,00-0039337,DEN,20.3,Fade,0.0,False
2025,7,LAC,00-0040189,IND,20.3,Fade,1.0,True
2025,7,KC,00-0033857,LV,20.3,Fade,0.0,False
2025,7,KC,00-0037197,LV,20.2,Fade,1.0,True
2025,7,ARI,00-0036924,GB,20.2,Fade,0.0,False
2025,7,TEN,00-0037594,NE,20.2,Fade,0.0,False
2025,7,NYG,00-0038117,DEN,20.1,Fade,0.0,False
2025,7,MIA,00-0037348,CLE,20.0,Fade,0.0,False
2025,7,LV,00-0034365,KC,20.0,Fade,0.0,False
2025,7,CAR,00-0036425,NYJ,20.0,Fade,0.0,False
2025,7,CHI,00-0040236,NO,20.0,Fade,1.0,True
2025,7,CLE,00-0039379,MIA,19.9,Fade,0.0,False
2025,7,CIN,00-0034613,PIT,19.9,Fade,0.0,False
2025,7,JAX,00-0038606,LA,19.9,Fade,0.0,False
2025,7,SEA,00-0038752,HOU,19.9,Fade,0.0,False
2025,7,HOU,00-0040130,SEA,19.8,Fade,0.0,False
2025,7,KC,00-0035662,LV,19.8,Fade,1.0,True
2025,7,DAL,00-0039530,WAS,19.8,Fade,0.0,False
2025,7,CAR,00-0034983,NYJ,19.8,Fade,0.0,False
2025,7,MIN,00-0033293,PHI,19.7,Fade,0.0,False
2025,7,GB,00-0040667,ARI,19.7,Fade,0.0,False
2025,7,CLE,00-0026158,MIA,19.7,Fade,0.0,False
2025,7,SF,00-0033307,ATL,19.5,Fade,0.0,False
2025,7,SEA,00-0038543,HOU,19.5,Fade,1.0,True
2025,7,KC,00-0038519,LV,19.4,Fade,0.0,False
2025,7,DEN,00-0033881,NYG,19.3,Fade,0.0,False
2025,7,LAC,00-0037012,IND,19.0,Fade,0.0,False
2025,7,LA,00-0039738,JAX,18.9,Fade,0.0,False
2025,7,LAC,00-0034159,IND,18.9,Fade,0.0,False
2025,7,NYG,00-0038115,DEN,18.9,Fade,1.0,True
2025,7,MIN,00-0040154,PHI,18.8,Fade,0.0,False
2025,7,NYJ,00-0028118,CAR,18.7,Fade,0.0,False
2025,7,ATL,00-0039917,SF,18.7,Fade,0.0,False
2025,7,IND,00-0040476,LAC,18.7,Fade,0.0,False
2025,7,IND,00-0035710,LAC,18.6,Fade,0.0,False
2025,7,SF,00-0036259,ATL,18.6,Fade,0.0,False
2025,7,NO,00-0037231,CHI,18.5,Fade,0.0,False
2025,7,ATL,00-0039394,SF,18.5,Fade,0.0,False
2025,7,SEA,00-0034869,HOU,18.4,Fade,0.0,False
2025,7,ATL,00-0035359,SF,18.4,Fade,0.0,False
2025,7,JAX,00-0033375,LA,18.4,Fade,0.0,False
2025,7,GB,00-0038797,ARI,18.4,Fade,0.0,False
2025,7,HOU,00-0039458,SEA,18.4,Fade,0.0,False
2025,7,DEN,00-0037085,NYG,18.3,Fade,0.0,False
2025,7,JAX,00-0036971,LA,18.2,Fade,0.0,False
2025,7,SEA,00-0040648,HOU,18.2,Fade,0.0,False
2025,7,LAC,00-0034270,IND,18.1,Fade,0.0,False
2025,7,CIN,00-0033526,PIT,18.1,Fade,0.0,False
2025,7,KC,00-0039894,LV,18.1,Fade,0.0,False
2025,7,NYJ,00-0039798,CAR,18.1,Fade,0.0,False
2025,7,MIN,00-0030035,PHI,18.0,Fade,0.0,False
2025,7,JAX,00-0036626,LA,18.0,Fade,0.0,False
2025,7,CIN,00-0035644,PIT,17.9,Fade,1.0,True
2025,7,PIT,00-0023459,CIN,17.9,Fade,0.0,False
2025,7,IND,00-0039890,LAC,17.9,Fade,0.0,False
2025,7,ARI,00-0039041,GB,17.9,Fade,0.0,False
2025,7,SEA,00-0033908,HOU,17.8,Fade,0.0,False
2025,7,CHI,00-0038416,NO,17.8,Fade,0.0,False
2025,7,MIN,00-0036414,PHI,17.8,Fade,0.0,False
2025,7,SF,00-0037834,ATL,17.7,Fade,0.0,False
2025,7,JAX,00-0039893,LA,17.7,Fade,0.0,False
2025,7,LAC,00-0040727,IND,17.6,Fade,0.0,False
2025,7,ARI,00-0035228,GB,17.6,Fade,0.0,False
2025,7,LA,00-0026498,JAX,17.6,Fade,0.0,False
2025,7,TB,00-0039050,DET,17.5,Fade,0.0,False
2025,7,TEN,00-0039032,NE,17.4,Fade,0.0,False
2025,7,LA,00-0040590,JAX,17.4,Fade,1.0,True
2025,7,MIN,00-0032950,PHI,17.4,Fade,0.0,False
2025,7,DEN,00-0039732,NYG,17.3,Fade,2.0,True
2025,7,PIT,00-0040142,CIN,17.2,Fade,0.0,False
2025,7,PIT,00-0034771,CIN,17.2,Fade,0.0,False
2025,7,SF,00-0037112,ATL,17.1,Fade,0.0,False
2025,7,ATL,00-0040547,SF,17.1,Fade,0.0,False
2025,7,PHI,00-0039746,MIN,17.1,Fade,0.0,False
2025,7,DEN,00-0038976,NYG,17.1,Fade,0.0,False
2025,7,HOU,00-0039163,SEA,17.0,Fade,0.0,False
2025,7,SEA,00-0040739,HOU,17.0,Fade,0.0,False
2025,7,SF,00-0039916,ATL,16.9,Fade,0.0,False
2025,7,GB,00-0039144,ARI,16.9,Fade,0.0,False
2025,7,ARI,00-0038705,GB,16.9,Fade,0.0,False
2025,7,CIN,00-0039631,PIT,16.7,Fade,0.0,False
2025,7,GB,00-0038393,ARI,16.6,Fade,0.0,False
2025,7,DAL,00-0040586,WAS,16.6,Fade,0.0,False
2025,7,CLE,00-0040704,MIA,16.5,Fade,0.0,False
2025,7,JAX,00-0038935,LA,16.3,Fade,0.0,False
2025,7,GB,00-0040009,ARI,16.1,Fade,0.0,False
2025,7,SF,00-0032775,ATL,16.1,Fade,0.0,False
2025,7,NYJ,00-0040582,CAR,16.1,Fade,0.0,False
2025,7,PHI,00-0035676,MIN,16.0,Fade,2.0,True
2025,7,SF,00-0036972,ATL,16.0,Fade,0.0,False
2025,7,HOU,00-0040138,SEA,15.9,Fade,0.0,False
2025,7,LV,00-0035602,KC,15.9,Fade,0.0,False
2025,7,ARI,00-0033119,GB,15.8,Fade,0.0,False
2025,7,ATL,00-0034854,SF,15.7,Fade,0.0,False
2025,7,WAS,00-0035659,DAL,15.6,Fade,0.0,False
2025,7,GB,00-0036264,ARI,15.6,Fade,0.0,False
2025,7,NE,00-0040131,TEN,15.6,Fade,0.0,False
2025,7,CLE,00-0040259,MIA,15.5,Fade,0.0,False
2025,7,GB,00-0038685,ARI,15.4,Fade,0.0,False
2025,7,DEN,00-0038794,NYG,15.3,Fade,0.0,False
2025,7,ARI,00-0038559,GB,15.2,Fade,0.0,False
2025,7,CAR,00-0027973,NYJ,15.2,Fade,0.0,False
2025,7,CLE,00-0038710,MIA,15.0,Fade,0.0,False
2025,7,CIN,00-0040208,PIT,14.9,Fade,0.0,False
2025,7,JAX,00-0040238,LA,14.9,Fade,0.0,False
2025,7,HOU,00-0039359,SEA,14.8,Fade,0.0,False
2025,7,ARI,00-0033891,GB,14.8,Fade,0.0,False
2025,7,DET,00-0034577,TB,14.8,Fade,0.0,False
2025,7,KC,00-0040078,LV,14.8,Fade,0.0,False
2025,7,CHI,00-0039021,NO,14.6,Fade,0.0,False
2025,7,LAC,00-0037617,IND,14.5,Fade,0.0,False
2025,7,CLE,00-0033885,MIA,14.5,Fade,0.0,False
2025,7,NYG,00-0039384,DEN,14.5,Fade,1.0,True
2025,7,DET,00-0038896,TB,14.4,Fade,0.0,False
2025,7,TB,00-0033921,DET,14.3,Fade,0.0,False
2025,7,NYG,00-0035250,DEN,14.2,Fade,0.0,False
2025,7,WAS,00-0035719,DAL,14.2,Fade,0.0,False
2025,7,MIA,00-0040198,CLE,14.2,Fade,0.0,False
2025,7,JAX,00-0033246,LA,14.0,Fade,0.0,False
2025,7,LAC,00-0040184,IND,14.0,Fade,0.0,False
2025,7,CIN,00-0036442,PIT,14.0,Fade,0.0,False
2025,7,ATL,00-0036825,SF,13.9,Fade,0.0,False
2025,7,DEN,00-0037539,NYG,13.8,Fade,0.0,False
2025,7,HOU,00-0039603,SEA,13.8,Fade,0.0,False
2025,7,MIA,00-0036620,CLE,13.8,Fade,0.0,False
2025,7,GB,00-0037091,ARI,13.8,Fade,0.0,False
2025,7,NYG,00-0031484,DEN,13.7,Fade,0.0,False
2025,7,MIA,00-0036212,CLE,13.7,Fade,0.0,False
2025,7,NYG,00-0035535,DEN,13.7,Fade,0.0,False
2025,7,NYJ,00-0037740,CAR,13.5,Fade,0.0,False
2025,7,MIA,00-0036182,CLE,13.5,Fade,0.0,False
2025,7,HOU,00-0034775,SEA,13.3,Fade,0.0,False
2025,7,ARI,00-0039737,GB,13.2,Fade,0.0,False
2025,7,HOU,00-0033854,SEA,13.2,Fade,0.0,False
2025,7,NE,00-0033949,TEN,13.1,Fade,0.0,False
2025,7,MIA,00-0037013,CLE,13.1,Fade,0.0,False
2025,7,MIN,00-0040494,PHI,12.8,Fade,0.0,False
2025,7,ATL,00-0036429,SF,12.7,Fade,0.0,False
2025,7,IND,00-0038997,LAC,12.6,Fade,0.0,False
2025,7,PIT,00-0037837,CIN,12.6,Fade,0.0,False
2025,7,KC,00-0036637,LV,12.6,Fade,0.0,False
2025,7,HOU,00-0036232,SEA,12.5,Fade,0.0,False
2025,7,IND,00-0039164,LAC,12.5,Fade,0.0,False
2025,7,LAC,00-0037654,IND,12.4,Fade,0.0,False
2025,7,SF,00-0034272,ATL,12.4,Fade,0.0,False
2025,7,SEA,00-0040067,HOU,12.4,Fade,0.0,False
2025,7,HOU,00-0036898,SEA,12.1,Fade,0.0,False
2025,7,SEA,00-0039299,HOU,12.1,Fade,0.0,False
2025,7,PHI,00-0037614,MIN,12.0,Fade,0.0,False
2025,7,DET,00-0035567,TB,11.9,Fade,0.0,False
2025,7,LAC,00-0038573,IND,11.8,Fade,0.0,False
2025,7,SF,00-0038090,ATL,11.6,Fade,0.0,False
2025,7,TEN,00-0034837,NE,11.4,Fade,0.0,False
2025,7,PHI,00-0036876,MIN,11.1,Fade,0.0,False
2025,7,ARI,00-0039521,GB,11.0,Fade,0.0,False
2025,7,NYG,00-0040432,DEN,10.9,Fade,0.0,False
2025,7,NYG,00-0038938,DEN,10.8,Fade,0.0,False
2025,7,SEA,00-0040673,HOU,10.5,Fade,0.0,False
2025,7,ATL,00-0034407,SF,10.3,Fade,0.0,False
2025,7,SF,00-0034867,ATL,9.4,Fade,0.0,False
2025,7,SF,00-0038643,ATL,9.4,Fade,0.0,False
2025,7,SEA,00-0035704,HOU,9.1,Fade,0.0,False
2025,7,KC,00-0035289,LV,8.9,Fade,0.0,False
2025,7,TEN,00-0039650,NE,8.6,Fade,0.0,False
2025,7,PHI,00-0037086,MIN,7.8,Fade,0.0,False
2025,7,CIN,00-0034829,PIT,7.5,Fade,0.0,False
2025,7,IND,00-0037120,LAC,5.0,Fade,0.0,False
2025,8,BAL,00-0039796,CHI,58.5,Lock,0.0,False
2025,8,NYJ,00-0039794,CIN,57.8,Lock,0.0,False
2025,8,GB,00-0039146,PIT,52.9,Lock,0.0,False
2025,8,SF,00-0033280,HOU,50.4,Lock,0.0,False
2025,8,KC,00-0038492,WAS,50.2,Lock,0.0,False
2025,8,CLE,00-0040466,NE,49.4,Lock,0.0,False
2025,8,NYG,00-0029263,PHI,47.3,Lock,0.0,False
2025,8,ATL,00-0038542,MIA,46.6,Lock,0.0,False
2025,8,BAL,00-0032764,CHI,44.7,Lock,2.0,True
2025,8,GB,00-0035700,PIT,44.6,Lock,1.0,True
2025,8,NO,00-0039424,TB,44.4,Lock,0.0,False
2025,8,IND,00-0035021,TEN,43.0,Lock,0.0,False
2025,8,NYJ,00-0036427,CIN,41.4,Lock,1.0,True
2025,8,DAL,00-0036997,DEN,40.7,Lock,2.0,True
2025,8,IND,00-0036223,TEN,40.7,Lock,3.0,True
2025,8,BAL,00-0039792,CHI,40.4,Lock,0.0,False
2025,8,PIT,00-0037228,GB,40.1,Lock,0.0,False
2025,8,CAR,00-0036555,BUF,39.3,Lock,1.0,True
2025,8,CAR,00-0040644,BUF,38.6,Lock,0.0,False
2025,8,WAS,00-0038611,KC,38.5,Lock,0.0,False
2025,8,CLE,00-0038979,NE,38.2,Lock,0.0,False
2025,8,NYG,00-0040715,PHI,37.7,Lock,1.0,True
2025,8,KC,00-0038104,WAS,37.2,Lock,0.0,False
2025,8,DEN,00-0040134,DAL,37.2,Lock,1.0,True
2025,8,DEN,00-0036158,DAL,37.1,Lock,0.0,False
2025,8,CAR,00-0036139,BUF,36.8,Lock,0.0,False
2025,8,HOU,00-0034386,SF,36.8,Lock,0.0,False
2025,8,TEN,00-0039648,IND,36.8,Lock,0.0,False
2025,8,NO,00-0033906,TB,36.3,Lock,0.0,False
2025,8,BUF,00-0037248,CAR,36.2,Lock,2.0,True
2025,8,WAS,00-0032268,KC,36.2,Lock,0.0,False
2025,8,PHI,00-0034844,NYG,35.9,Lock,2.0,True
2025,8,TB,00-0037256,NO,35.9,Lock,0.0,False
2025,8,MIA,00-0031610,ATL,35.8,Lock,0.0,False
2025,8,DEN,00-0036422,DAL,35.7,Lock,0.0,False
2025,8,WAS,00-0040242,KC,35.3,Lock,0.0,False
2025,8,MIA,00-0039040,ATL,34.6,Lock,1.0,True
2025,8,NYJ,00-0038120,CIN,34.5,Lean,2.0,True
2025,8,LAC,00-0040666,MIN,34.4,Lean,0.0,False
2025,8,DAL,00-0035243,DEN,34.3,Lean,0.0,False
2025,8,LAC,00-0039391,MIN,34.1,Lean,1.0,True
2025,8,WAS,00-0033699,KC,33.7,Lean,0.0,False
2025,8,DEN,00-0034487,DAL,33.7,Lean,0.0,False
2025,8,TB,00-0039361,NO,33.7,Lean,0.0,False
2025,8,NO,00-0036741,TB,33.5,Lean,0.0,False
2025,8,KC,00-0039067,WAS,33.5,Lean,1.0,True
2025,8,BAL,00-0036630,CHI,33.4,Lean,0.0,False
2025,8,MIN,00-0037525,LAC,33.1,Lean,0.0,False
2025,8,MIN,00-0039923,LAC,32.8,Lean,0.0,False
2025,8,CAR,00-0039356,BUF,32.6,Lean,0.0,False
2025,8,DEN,00-0039868,DAL,32.4,Lean,2.0,True
2025,8,NO,00-0037239,TB,32.2,Lean,0.0,False
2025,8,WAS,00-0035659,KC,32.0,Lean,1.0,True
2025,8,HOU,00-0040583,SF,31.7,Lean,0.0,False
2025,8,DEN,00-0034348,DAL,31.7,Lean,0.0,False
2025,8,CIN,00-0038839,NYJ,31.5,Lean,0.0,False
2025,8,CLE,00-0040784,NE,31.3,Lean,0.0,False
2025,8,CHI,00-0039918,BAL,31.2,Lean,0.0,False
2025,8,TB,00-0031408,NO,30.9,Lean,0.0,False
2025,8,TEN,00-0040676,IND,30.9,Lean,0.0,False
2025,8,CIN,00-0034613,NYJ,30.8,Lean,0.0,False
2025,8,BAL,00-0035993,CHI,30.7,Lean,0.0,False
2025,8,HOU,00-0037258,SF,30.7,Lean,0.0,False
2025,8,NE,00-0036875,CLE,30.5,Lean,0.0,False
2025,8,TB,00-0040129,NO,30.4,Lean,0.0,False
2025,8,WAS,00-0030061,KC,30.3,Lean,0.0,False
2025,8,CHI,00-0036275,BAL,30.0,Lean,1.0,True
2025,8,BAL,00-0038454,CHI,30.0,Lean,0.0,False
2025,8,GB,00-0037306,PIT,30.0,Lean,0.0,False
2025,8,NYG,00-0040691,PHI,29.8,Lean,1.0,True
2025,8,CIN,00-0035631,NYJ,29.7,Lean,0.0,False
2025,8,NYG,00-0038115,PHI,29.3,Lean,0.0,False
2025,8,CIN,00-0036900,NYJ,29.2,Lean,0.0,False
2025,8,ATL,00-0034407,MIA,29.2,Lean,0.0,False
2025,8,MIN,00-0038994,LAC,29.1,Lean,1.0,True
2025,8,CLE,00-0026158,NE,28.8,Lean,1.0,True
2025,8,BAL,00-0034975,CHI,28.7,Lean,0.0,False
2025,8,BUF,00-0038933,CAR,28.5,Lean,0.0,False
2025,8,IND,00-0040128,TEN,28.4,Lean,0.0,False
2025,8,WAS,00-0039355,KC,28.2,Lean,0.0,False
2025,8,PHI,00-0037741,NYG,28.1,Lean,1.0,True
2025,8,NO,00-0037545,TB,28.0,Lean,0.0,False
2025,8,MIA,00-0033040,ATL,27.9,Lean,0.0,False
2025,8,CLE,00-0036407,NE,27.9,Lean,0.0,False
2025,8,CIN,00-0026158,NYJ,27.8,Lean,1.0,True
2025,8,NYJ,00-0036945,CIN,27.8,Lean,0.0,False
2025,8,TEN,00-0035261,IND,27.8,Lean,0.0,False
2025,8,CIN,00-0036410,NYJ,27.7,Lean,1.0,True
2025,8,GB,00-0038996,PIT,27.6,Lean,2.0,True
2025,8,KC,00-0035662,WAS,27.5,Lean,0.0,False
2025,8,KC,00-0030506,WAS,27.4,Lean,1.0,True
2025,8,WAS,00-0035719,KC,27.4,Lean,0.0,False
2025,8,DEN,00-0038783,DAL,27.4,Lean,0.0,False
2025,8,BAL,00-0039064,CHI,27.3,Fringe,0.0,False
2025,8,ATL,00-0037263,MIA,27.3,Fringe,1.0,True
2025,8,CHI,00-0039919,BAL,27.2,Fringe,0.0,False
2025,8,KC,00-0033873,WAS,27.1,Fringe,0.0,False
2025,8,CLE,00-0033885,NE,27.0,Fringe,1.0,True
2025,8,BAL,00-0030564,CHI,27.0,Fringe,0.0,False
2025,8,IND,00-0036252,TEN,27.0,Fringe,1.0,True
2025,8,BUF,00-0040194,CAR,27.0,Fringe,0.0,False
2025,8,CIN,00-0038597,NYJ,26.8,Fringe,2.0,True
2025,8,LAC,00-0030279,MIN,26.6,Fringe,0.0,False
2025,8,LAC,00-0036893,MIN,26.6,Fringe,0.0,False
2025,8,TB,00-0038824,NO,26.6,Fringe,0.0,False
2025,8,NYG,00-0039847,PHI,26.5,Fringe,0.0,False
2025,8,CHI,00-0040236,BAL,26.5,Fringe,0.0,False
2025,8,DAL,00-0038041,DEN,26.5,Fringe,0.0,False
2025,8,TEN,00-0037594,IND,26.5,Fringe,0.0,False
2025,8,MIN,00-0036322,LAC,26.4,Fringe,0.0,False
2025,8,MIN,00-0030035,LAC,26.4,Fringe,0.0,False
2025,8,CAR,00-0036425,BUF,26.4,Fringe,0.0,False
2025,8,PHI,00-0036389,NYG,26.4,Fringe,0.0,False
2025,8,KC,00-0038519,WAS,26.4,Fringe,0.0,False
2025,8,LAC,00-0039915,MIN,26.3,Fringe,1.0,True
2025,8,DEN,00-0039732,DAL,26.2,Fringe,0.0,False
2025,8,TB,00-0032385,NO,26.1,Fringe,0.0,False
2025,8,NYJ,00-0034521,CIN,26.0,Fringe,0.0,False
2025,8,LAC,00-0040189,MIN,26.0,Fringe,1.0,True
2025,8,CHI,00-0035208,BAL,26.0,Fringe,0.0,False
2025,8,KC,00-0033857,WAS,25.9,Fringe,0.0,False
2025,8,KC,00-0039894,WAS,25.9,Fringe,0.0,False
2025,8,NYJ,00-0037805,CIN,25.9,Fringe,0.0,False
2025,8,CHI,00-0040735,BAL,25.9,Fringe,0.0,False
2025,8,MIN,00-0037291,LAC,25.9,Fringe,0.0,False
2025,8,IND,00-0033217,TEN,25.8,Fringe,0.0,False
2025,8,WAS,00-0033955,KC,25.8,Fringe,0.0,False
2025,8,NYG,00-0039337,PHI,25.7,Fringe,0.0,False
2025,8,PHI,00-0036265,NYG,25.7,Fringe,0.0,False
2025,8,BAL,00-0034753,CHI,25.6,Fringe,0.0,False
2025,8,CLE,00-0040782,NE,25.6,Fringe,0.0,False
2025,8,CLE,00-0040663,NE,25.6,Fringe,1.0,True
2025,8,TEN,00-0040584,IND,25.5,Fringe,1.0,True
2025,8,TEN,00-0036415,IND,25.5,Fringe,0.0,False
2025,8,NYG,00-0038117,PHI,25.4,Fringe,0.0,False
2025,8,DEN,00-0038976,DAL,25.3,Fringe,0.0,False
2025,8,CHI,00-0034827,BAL,25.2,Fringe,0.0,False
2025,8,DEN,00-0033881,DAL,25.2,Fringe,0.0,False
2025,8,MIN,00-0035249,LAC,25.2,Fringe,0.0,False
2025,8,CIN,00-0038619,NYJ,25.0,Fringe,0.0,False
2025,8,NYG,00-0035535,PHI,24.9,Fringe,0.0,False
2025,8,ATL,00-0036970,MIA,24.8,Fringe,0.0,False
2025,8,TB,00-0039589,NO,24.7,Fringe,0.0,False
2025,8,KC,00-0033923,WAS,24.7,Fringe,2.0,True
2025,8,CAR,00-0039342,BUF,24.6,Fringe,0.0,False
2025,8,GB,00-0037816,PIT,24.6,Fringe,0.0,False
2025,8,WAS,00-0033591,KC,24.6,Fringe,0.0,False
2025,8,TB,00-0040237,NO,24.6,Fringe,0.0,False
2025,8,NO,00-0036040,TB,24.6,Fringe,0.0,False
2025,8,PHI,00-0034351,NYG,24.5,Fringe,2.0,True
2025,8,MIA,00-0040198,ATL,24.4,Fringe,1.0,True
2025,8,MIA,00-0036613,ATL,24.2,Fringe,1.0,True
2025,8,PIT,00-0036862,GB,24.2,Fringe,0.0,False
2025,8,LAC,00-0038544,MIN,24.1,Fringe,0.0,False
2025,8,KC,00-0040078,WAS,24.0,Fringe,0.0,False
2025,8,GB,00-0038465,PIT,24.0,Fringe,0.0,False
2025,8,CLE,00-0039920,NE,24.0,Fringe,0.0,False
2025,8,CLE,00-0039379,NE,23.9,Fringe,0.0,False
2025,8,CAR,00-0040124,BUF,23.9,Fringe,0.0,False
2025,8,PHI,00-0036912,NYG,23.9,Fringe,0.0,False
2025,8,DAL,00-0037247,DEN,23.8,Fringe,0.0,False
2025,8,HOU,00-0038618,SF,23.8,Fringe,1.0,True
2025,8,KC,00-0037197,WAS,23.7,Fringe,0.0,False
2025,8,SF,00-0036259,HOU,23.6,Fringe,0.0,False
2025,8,CAR,00-0040187,BUF,23.4,Fringe,0.0,False
2025,8,TEN,00-0037809,IND,23.4,Fringe,0.0,False
2025,8,CHI,00-0040126,BAL,23.4,Fringe,0.0,False
2025,8,BUF,00-0039901,CAR,23.3,Fringe,0.0,False
2025,8,BUF,00-0033282,CAR,23.3,Fringe,0.0,False
2025,8,DEN,00-0040730,DAL,23.2,Fringe,3.0,True
2025,8,LAC,00-0036355,MIN,23.2,Fringe,0.0,False
2025,8,HOU,00-0034383,SF,23.2,Fringe,0.0,False
2025,8,BAL,00-0037340,CHI,23.2,Fringe,0.0,False
2025,8,IND,00-0032104,TEN,23.1,Fringe,0.0,False
2025,8,TB,00-0038129,NO,23.0,Fringe,0.0,False
2025,8,PIT,00-0036919,GB,23.0,Fringe,0.0,False
2025,8,BUF,00-0037261,CAR,22.9,Fringe,1.0,True
2025,8,TB,00-0034855,NO,22.9,Fringe,0.0,False
2025,8,BAL,00-0034796,CHI,22.9,Fringe,0.0,False
2025,8,BUF,00-0034857,CAR,22.9,Fringe,2.0,True
2025,8,CLE,00-0040704,NE,22.9,Fringe,0.0,False
2025,8,MIA,00-0039880,ATL,22.8,Fringe,1.0,True
2025,8,NYJ,00-0040736,CIN,22.8,Fringe,1.0,True
2025,8,IND,00-0038997,TEN,22.8,Fringe,1.0,True
2025,8,ATL,00-0037238,MIA,22.6,Fade,0.0,False
2025,8,NO,00-0033357,TB,22.6,Fade,0.0,False
2025,8,WAS,00-0032398,KC,22.6,Fade,0.0,False
2025,8,IND,00-0040179,TEN,22.4,Fade,0.0,False
2025,8,TEN,00-0040705,IND,22.4,Fade,0.0,False
2025,8,NO,00-0039376,TB,22.4,Fade,0.0,False
2025,8,TEN,00-0040170,IND,22.3,Fade,0.0,False
2025,8,NYG,00-0035406,PHI,22.2,Fade,0.0,False
2025,8,TEN,00-0039032,IND,22.2,Fade,1.0,True
2025,8,CIN,00-0035100,NYJ,22.0,Fade,0.0,False
2025,8,NO,00-0034981,TB,22.0,Fade,0.0,False
2025,8,SF,00-0039916,HOU,22.0,Fade,0.0,False
2025,8,DEN,00-0037085,DAL,22.0,Fade,0.0,False
2025,8,MIN,00-0038440,LAC,22.0,Fade,0.0,False
2025,8,WAS,00-0037524,KC,22.0,Fade,0.0,False
2025,8,NE,00-0031588,CLE,21.9,Fade,1.0,True
2025,8,DAL,00-0036358,DEN,21.8,Fade,0.0,False
2025,8,BUF,00-0035689,CAR,21.7,Fade,0.0,False
2025,8,PIT,00-0036894,GB,21.7,Fade,0.0,False
2025,8,HOU,00-0040130,SF,21.7,Fade,1.0,True
2025,8,PIT,00-0035640,GB,21.7,Fade,1.0,True
2025,8,IND,00-0037664,TEN,21.6,Fade,0.0,False
2025,8,BAL,00-0036550,CHI,21.5,Fade,0.0,False
2025,8,DEN,00-0037539,DAL,21.4,Fade,0.0,False
2025,8,HOU,00-0040138,SF,21.2,Fade,0.0,False
2025,8,WAS,00-0036628,KC,21.1,Fade,0.0,False
2025,8,CIN,00-0035644,NYJ,21.1,Fade,0.0,False
2025,8,NO,00-0031236,TB,21.0,Fade,0.0,False
2025,8,MIN,00-0035229,LAC,21.0,Fade,0.0,False
2025,8,CLE,00-0040259,NE,21.0,Fade,0.0,False
2025,8,BAL,00-0038046,CHI,21.0,Fade,1.0,True
2025,8,GB,00-0038797,PIT,21.0,Fade,0.0,False
2025,8,LAC,00-0037012,MIN,20.9,Fade,0.0,False
2025,8,DAL,00-0037801,DEN,20.9,Fade,0.0,False
2025,8,HOU,00-0039458,SF,20.8,Fade,0.0,False
2025,8,PIT,00-0038558,GB,20.8,Fade,0.0,False
2025,8,BAL,00-0037838,CHI,20.8,Fade,0.0,False
2025,8,NYJ,00-0039798,CIN,20.7,Fade,0.0,False
2025,8,ATL,00-0036309,MIA,20.7,Fade,0.0,False
2025,8,NE,00-0039851,CLE,20.6,Fade,0.0,False
2025,8,TB,00-0038951,NO,20.6,Fade,1.0,True
2025,8,WAS,00-0032688,KC,20.5,Fade,0.0,False
2025,8,NYJ,00-0040582,CIN,20.5,Fade,0.0,False
2025,8,KC,00-0036637,WAS,20.4,Fade,0.0,False
2025,8,SF,00-0033288,HOU,20.4,Fade,1.0,True
2025,8,ATL,00-0040547,MIA,20.3,Fade,0.0,False
2025,8,SF,00-0033307,HOU,20.3,Fade,0.0,False
2025,8,IND,00-0039890,TEN,20.2,Fade,0.0,False
2025,8,MIN,00-0036414,LAC,20.2,Fade,0.0,False
2025,8,IND,00-0035710,TEN,20.2,Fade,0.0,False
2025,8,NYG,00-0039384,PHI,20.0,Fade,0.0,False
2025,8,NE,00-0038608,CLE,20.0,Fade,1.0,True
2025,8,BUF,00-0039875,CAR,19.9,Fade,0.0,False
2025,8,LAC,00-0034270,MIN,19.9,Fade,0.0,False
2025,8,PIT,00-0037837,GB,19.9,Fade,0.0,False
2025,8,PHI,00-0038555,NYG,19.8,Fade,0.0,False
2025,8,LAC,00-0040727,MIN,19.8,Fade,1.0,True
2025,8,PHI,00-0039746,NYG,19.6,Fade,0.0,False
2025,8,WAS,00-0040164,KC,19.6,Fade,0.0,False
2025,8,CAR,00-0040218,BUF,19.5,Fade,0.0,False
2025,8,DAL,00-0038738,DEN,19.4,Fade,0.0,False
2025,8,NE,00-0033555,CLE,19.4,Fade,0.0,False
2025,8,HOU,00-0039163,SF,19.4,Fade,0.0,False
2025,8,LAC,00-0034159,MIN,19.4,Fade,0.0,False
2025,8,NE,00-0036328,CLE,19.3,Fade,0.0,False
2025,8,WAS,00-0039912,KC,19.3,Fade,0.0,False
2025,8,SF,00-0036887,HOU,19.3,Fade,0.0,False
2025,8,CLE,00-0038710,NE,19.2,Fade,0.0,False
2025,8,NYG,00-0031484,PHI,19.1,Fade,0.0,False
2025,8,TEN,00-0032211,IND,19.1,Fade,0.0,False
2025,8,CHI,00-0038416,BAL,19.0,Fade,0.0,False
2025,8,ATL,00-0039394,MIA,19.0,Fade,0.0,False
